epoch,train_loss,val_macro_precision,val_macro_recall,val_macro_f1,selected_metric,selected_score,lr
1,0.5508180823526693,0.6157521547187548,0.7186023178210679,0.5847499567453762,macro_recall,0.7186023178210679,0.00029917828430524096
2,0.05682466470386479,0.7725093001627529,0.8438358516483516,0.7307514118000548,macro_recall,0.8438358516483516,0.0002967221401100708
3,0.033757231051496965,0.8387073600296626,0.8620573870573871,0.8285791654111949,macro_recall,0.8620573870573871,0.00029265847744427303
4,0.010206931175745343,0.7749582362082361,0.8028665778665778,0.7432649420160571,macro_recall,0.8028665778665778,0.0002870318186463901
5,0.005730648472470533,0.6820936622757525,0.7306563228438229,0.5931077207806617,macro_recall,0.7306563228438229,0.0002799038105676658
6,0.0640409652041288,0.28172786423161256,0.6342645202020203,0.31894671757469234,macro_recall,0.6342645202020203,0.0002713525491562421
7,0.3572301024262661,0.32977642276422764,0.6960336538461538,0.3744556518541057,macro_recall,0.6960336538461538,0.00026147172382160914
8,0.10461326487678578,0.5024473327276525,0.7324175824175825,0.45998794452062275,macro_recall,0.7324175824175825,0.00025036959095382875
9,0.02041331233383806,0.6408943965517242,0.6983585858585859,0.6323249299719887,macro_recall,0.6983585858585859,0.000238167787843871
